"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/20/2016","03:19:48","3980.550000","W"
"9/20/2016","03:19:49","4898.660000","W"
"9/20/2016","03:19:50","4898.660000","W"
"9/20/2016","03:19:51","5162.420000","W"
"9/20/2016","03:19:52","5247.350000","W"
"9/20/2016","03:19:53","5247.350000","W"
"9/20/2016","03:19:54","5233.600000","W"
"9/20/2016","03:19:55","5233.600000","W"
"9/20/2016","03:19:56","5189.800000","W"
"9/20/2016","03:19:57","5182.650000","W"
"9/20/2016","03:19:58","5182.650000","W"
"9/20/2016","03:19:59","4901.390000","W"
"9/20/2016","03:20:00","4901.390000","W"
"9/20/2016","03:20:01","4803.410000","W"
"9/20/2016","03:20:02","4425.560000","W"
"9/20/2016","03:20:03","4425.560000","W"
"9/20/2016","03:20:04","4330.320000","W"
"9/20/2016","03:20:05","4001.600000","W"
"9/20/2016","03:20:06","4001.600000","W"
"9/20/2016","03:20:07","3376.690000","W"
"9/20/2016","03:20:08","3376.690000","W"
"9/20/2016","03:20:09","3360.030000","W"
"9/20/2016","03:20:10","3519.320000","W"
"9/20/2016","03:20:11","3519.320000","W"
"9/20/2016","03:20:12","3440.110000","W"
"9/20/2016","03:20:13","3527.660000","W"
"9/20/2016","03:20:14","3527.660000","W"
"9/20/2016","03:20:15","3681.640000","W"
"9/20/2016","03:20:16","3598.750000","W"
"9/20/2016","03:20:17","3611.620000","W"
"9/20/2016","03:20:18","3611.620000","W"
"9/20/2016","03:20:19","3994.910000","W"
"9/20/2016","03:20:20","3826.040000","W"
"9/20/2016","03:20:21","3826.040000","W"
"9/20/2016","03:20:22","3619.330000","W"
"9/20/2016","03:20:23","3619.330000","W"
"9/20/2016","03:20:24","3568.840000","W"
"9/20/2016","03:20:25","3329.590000","W"
"9/20/2016","03:20:26","3329.590000","W"
"9/20/2016","03:20:27","3348.380000","W"
"9/20/2016","03:20:28","3348.380000","W"
"9/20/2016","03:20:29","2998.950000","W"
"9/20/2016","03:20:30","3090.610000","W"
"9/20/2016","03:20:31","3090.610000","W"
"9/20/2016","03:20:32","3211.430000","W"
"9/20/2016","03:20:33","3380.890000","W"
"9/20/2016","03:20:34","3380.890000","W"
"9/20/2016","03:20:35","3584.930000","W"
"9/20/2016","03:20:36","3584.930000","W"
"9/20/2016","03:20:37","3752.320000","W"
"9/20/2016","03:20:38","4280.220000","W"
"9/20/2016","03:20:39","3621.850000","W"
"9/20/2016","03:20:40","3621.850000","W"
"9/20/2016","03:20:41","3571.730000","W"
"9/20/2016","03:20:42","3538.180000","W"
"9/20/2016","03:20:43","3538.180000","W"
"9/20/2016","03:20:44","3456.620000","W"
"9/20/2016","03:20:45","3456.620000","W"
"9/20/2016","03:20:46","3562.740000","W"
"9/20/2016","03:20:47","3562.740000","W"
"9/20/2016","03:20:48","3351.790000","W"
"9/20/2016","03:20:49","3157.080000","W"
"9/20/2016","03:20:50","3157.080000","W"
"9/20/2016","03:20:51","2987.240000","W"
"9/20/2016","03:20:52","3007.210000","W"
"9/20/2016","03:20:53","3007.210000","W"
