"Date of Measurement","Time of Measurement","W","Measurement Units"
"9/18/2016","9:42:19 AM","2653.680000","W"
"9/18/2016","9:42:20 AM","2653.980000","W"
"9/18/2016","9:42:21 AM","2653.980000","W"
"9/18/2016","9:42:22 AM","2649.710000","W"
"9/18/2016","9:42:23 AM","2652.890000","W"
"9/18/2016","9:42:24 AM","2652.890000","W"
"9/18/2016","9:42:25 AM","2657.180000","W"
"9/18/2016","9:42:26 AM","2653.020000","W"
"9/18/2016","9:42:27 AM","2653.020000","W"
"9/18/2016","9:42:28 AM","2655.180000","W"
"9/18/2016","9:42:29 AM","2664.920000","W"
"9/18/2016","9:42:30 AM","2654.180000","W"
"9/18/2016","9:42:31 AM","2654.180000","W"
"9/18/2016","9:42:32 AM","2657.050000","W"
"9/18/2016","9:42:33 AM","2659.710000","W"
"9/18/2016","9:42:34 AM","2659.710000","W"
"9/18/2016","9:42:35 AM","2659.360000","W"
"9/18/2016","9:42:36 AM","2664.110000","W"
"9/18/2016","9:42:37 AM","2664.110000","W"
"9/18/2016","9:42:38 AM","2657.190000","W"
"9/18/2016","9:42:39 AM","2649.620000","W"
"9/18/2016","9:42:40 AM","2649.620000","W"
"9/18/2016","9:42:41 AM","2652.840000","W"
"9/18/2016","9:42:42 AM","2656.050000","W"
"9/18/2016","9:42:43 AM","2656.050000","W"
"9/18/2016","9:42:44 AM","2649.110000","W"
"9/18/2016","9:42:45 AM","2651.330000","W"
"9/18/2016","9:42:46 AM","2651.330000","W"
"9/18/2016","9:42:47 AM","2655.380000","W"
"9/18/2016","9:42:48 AM","2656.660000","W"
"9/18/2016","9:42:49 AM","2656.660000","W"
"9/18/2016","9:42:50 AM","2652.370000","W"
"9/18/2016","9:42:51 AM","2652.760000","W"
"9/18/2016","9:42:52 AM","2656.340000","W"
"9/18/2016","9:42:53 AM","2656.340000","W"
"9/18/2016","9:42:54 AM","2654.560000","W"
"9/18/2016","9:42:55 AM","2658.310000","W"
"9/18/2016","9:42:56 AM","2658.310000","W"
"9/18/2016","9:42:57 AM","2669.150000","W"
"9/18/2016","9:42:58 AM","2664.020000","W"
"9/18/2016","9:42:59 AM","2664.020000","W"
"9/18/2016","9:43:00 AM","2657.400000","W"
"9/18/2016","9:43:01 AM","2689.390000","W"
"9/18/2016","9:43:02 AM","2689.390000","W"
"9/18/2016","9:43:03 AM","2656.410000","W"
"9/18/2016","9:43:04 AM","2656.700000","W"
"9/18/2016","9:43:05 AM","2656.700000","W"
"9/18/2016","9:43:06 AM","2662.870000","W"
"9/18/2016","9:43:07 AM","2657.270000","W"
"9/18/2016","9:43:08 AM","2657.270000","W"
"9/18/2016","9:43:09 AM","2663.730000","W"
"9/18/2016","9:43:10 AM","2653.160000","W"
"9/18/2016","9:43:11 AM","2653.160000","W"
"9/18/2016","9:43:12 AM","2657.080000","W"
"9/18/2016","9:43:13 AM","2655.550000","W"
"9/18/2016","9:43:14 AM","2655.550000","W"
"9/18/2016","9:43:15 AM","2655.630000","W"
"9/18/2016","9:43:16 AM","2653.820000","W"
"9/18/2016","9:43:17 AM","2653.820000","W"
"9/18/2016","9:43:18 AM","2655.030000","W"
"9/18/2016","9:43:19 AM","2656.130000","W"
"9/18/2016","9:43:20 AM","2656.130000","W"
"9/18/2016","9:43:21 AM","2650.790000","W"
"9/18/2016","9:43:22 AM","2662.430000","W"
"9/18/2016","9:43:23 AM","2649.720000","W"
"9/18/2016","9:43:24 AM","2649.720000","W"
"9/18/2016","9:43:25 AM","2656.370000","W"
"9/18/2016","9:43:26 AM","2654.820000","W"
"9/18/2016","9:43:27 AM","2654.820000","W"
"9/18/2016","9:43:28 AM","2655.000000","W"
"9/18/2016","9:43:29 AM","2650.610000","W"
"9/18/2016","9:43:30 AM","2650.610000","W"
"9/18/2016","9:43:31 AM","2655.690000","W"
"9/18/2016","9:43:32 AM","2654.900000","W"
"9/18/2016","9:43:33 AM","2654.900000","W"
"9/18/2016","9:43:34 AM","2660.010000","W"
"9/18/2016","9:43:35 AM","2664.350000","W"
"9/18/2016","9:43:36 AM","2664.350000","W"
"9/18/2016","9:43:37 AM","2660.960000","W"
"9/18/2016","9:43:38 AM","2658.040000","W"
"9/18/2016","9:43:39 AM","2658.040000","W"
"9/18/2016","9:43:40 AM","2665.560000","W"
"9/18/2016","9:43:41 AM","2660.620000","W"
"9/18/2016","9:43:42 AM","2660.620000","W"
"9/18/2016","9:43:43 AM","2657.940000","W"
"9/18/2016","9:43:44 AM","2662.040000","W"
"9/18/2016","9:43:45 AM","2662.040000","W"
"9/18/2016","9:43:46 AM","2655.810000","W"
"9/18/2016","9:43:47 AM","2659.970000","W"
"9/18/2016","9:43:48 AM","2653.420000","W"
"9/18/2016","9:43:49 AM","2653.420000","W"
"9/18/2016","9:43:50 AM","2657.340000","W"
"9/18/2016","9:43:51 AM","2656.480000","W"
"9/18/2016","9:43:52 AM","2656.480000","W"
"9/18/2016","9:43:53 AM","2652.070000","W"
"9/18/2016","9:43:54 AM","2650.100000","W"
"9/18/2016","9:43:55 AM","2650.100000","W"
"9/18/2016","9:43:56 AM","2655.330000","W"
"9/18/2016","9:43:57 AM","2660.270000","W"
"9/18/2016","9:43:58 AM","2660.270000","W"
"9/18/2016","9:43:59 AM","2677.960000","W"
"9/18/2016","9:44:00 AM","2657.300000","W"
"9/18/2016","9:44:01 AM","2657.300000","W"
"9/18/2016","9:44:02 AM","2685.360000","W"
"9/18/2016","9:44:03 AM","2664.090000","W"
"9/18/2016","9:44:04 AM","2664.090000","W"
"9/18/2016","9:44:05 AM","2655.480000","W"
"9/18/2016","9:44:06 AM","2660.780000","W"
"9/18/2016","9:44:07 AM","2660.780000","W"
"9/18/2016","9:44:08 AM","2657.620000","W"
"9/18/2016","9:44:09 AM","2669.480000","W"
"9/18/2016","9:44:10 AM","2669.480000","W"
"9/18/2016","9:44:11 AM","2651.870000","W"
"9/18/2016","9:44:12 AM","2656.870000","W"
"9/18/2016","9:44:13 AM","2656.870000","W"
"9/18/2016","9:44:14 AM","2656.700000","W"
"9/18/2016","9:44:15 AM","2654.620000","W"
"9/18/2016","9:44:16 AM","2654.620000","W"
"9/18/2016","9:44:17 AM","2656.990000","W"
"9/18/2016","9:44:18 AM","2652.370000","W"
"9/18/2016","9:44:19 AM","2664.190000","W"
"9/18/2016","9:44:20 AM","2664.190000","W"
"9/18/2016","9:44:21 AM","2654.270000","W"
"9/18/2016","9:44:22 AM","2655.550000","W"
"9/18/2016","9:44:23 AM","2655.550000","W"
"9/18/2016","9:44:24 AM","2663.980000","W"
"9/18/2016","9:44:25 AM","2666.710000","W"
"9/18/2016","9:44:26 AM","2666.710000","W"
"9/18/2016","9:44:27 AM","2661.900000","W"
"9/18/2016","9:44:28 AM","2656.540000","W"
"9/18/2016","9:44:29 AM","2656.540000","W"
"9/18/2016","9:44:30 AM","2676.900000","W"
"9/18/2016","9:44:31 AM","2670.440000","W"
"9/18/2016","9:44:32 AM","2670.440000","W"
"9/18/2016","9:44:33 AM","2662.720000","W"
"9/18/2016","9:44:34 AM","2669.670000","W"
"9/18/2016","9:44:35 AM","2669.670000","W"
"9/18/2016","9:44:36 AM","2671.990000","W"
"9/18/2016","9:44:37 AM","2668.070000","W"
"9/18/2016","9:44:38 AM","2668.070000","W"
"9/18/2016","9:44:39 AM","2663.430000","W"
"9/18/2016","9:44:40 AM","2667.910000","W"
"9/18/2016","9:44:41 AM","2667.910000","W"
"9/18/2016","9:44:42 AM","2662.890000","W"
"9/18/2016","9:44:43 AM","2661.800000","W"
"9/18/2016","9:44:44 AM","2665.050000","W"
"9/18/2016","9:44:45 AM","2665.050000","W"
"9/18/2016","9:44:46 AM","2666.180000","W"
"9/18/2016","9:44:47 AM","2678.790000","W"
"9/18/2016","9:44:48 AM","2678.790000","W"
"9/18/2016","9:44:49 AM","2670.730000","W"
"9/18/2016","9:44:50 AM","2666.100000","W"
"9/18/2016","9:44:51 AM","2666.100000","W"
"9/18/2016","9:44:52 AM","2673.140000","W"
"9/18/2016","9:44:53 AM","2662.390000","W"
