"Date of Measurement","Time of Measurement","W","Measurement Units"
"10/1/2016","22:49:12","3183.940000","W"
"10/1/2016","22:49:13","3188.690000","W"
"10/1/2016","22:49:14","3190.210000","W"
"10/1/2016","22:49:15","3190.210000","W"
"10/1/2016","22:49:16","3203.340000","W"
"10/1/2016","22:49:17","3178.640000","W"
"10/1/2016","22:49:18","3178.640000","W"
"10/1/2016","22:49:19","3189.230000","W"
"10/1/2016","22:49:20","3201.040000","W"
"10/1/2016","22:49:21","3201.040000","W"
"10/1/2016","22:49:22","3188.580000","W"
"10/1/2016","22:49:23","3188.680000","W"
"10/1/2016","22:49:24","3188.680000","W"
"10/1/2016","22:49:25","3180.330000","W"
"10/1/2016","22:49:26","3190.030000","W"
"10/1/2016","22:49:27","3190.030000","W"
"10/1/2016","22:49:28","3181.800000","W"
"10/1/2016","22:49:29","3197.040000","W"
"10/1/2016","22:49:30","3200.000000","W"
"10/1/2016","22:50:05","3190.760000","W"
"10/1/2016","22:50:06","3206.910000","W"
"10/1/2016","22:50:07","3185.450000","W"
"10/1/2016","22:50:08","3185.450000","W"
"10/1/2016","22:50:09","3188.020000","W"
"10/1/2016","22:50:10","3189.470000","W"
"10/1/2016","22:50:11","3187.620000","W"
"10/1/2016","22:50:12","3187.620000","W"
"10/1/2016","22:50:13","3205.800000","W"
"10/1/2016","22:50:14","3199.500000","W"
"10/1/2016","22:50:15","3199.500000","W"
"10/1/2016","22:50:16","3193.070000","W"
"10/1/2016","22:50:17","3191.750000","W"
"10/1/2016","22:50:18","3191.750000","W"
"10/1/2016","22:50:19","3199.080000","W"
"10/1/2016","22:50:20","3197.340000","W"
"10/1/2016","22:50:21","3197.340000","W"
"10/1/2016","22:50:22","3198.790000","W"
"10/1/2016","22:50:23","3188.950000","W"
"10/1/2016","22:50:24","3188.950000","W"
"10/1/2016","22:50:25","3190.090000","W"
"10/1/2016","22:50:26","3183.110000","W"
"10/1/2016","22:50:27","3183.110000","W"
"10/1/2016","22:50:28","3186.840000","W"
"10/1/2016","22:50:29","3190.930000","W"
"10/1/2016","22:50:30","3190.930000","W"
"10/1/2016","22:50:31","3184.140000","W"
"10/1/2016","22:50:32","3186.480000","W"
"10/1/2016","22:50:33","3186.480000","W"
"10/1/2016","22:50:34","3184.620000","W"
"10/1/2016","22:50:35","3187.510000","W"
"10/1/2016","22:50:36","3187.510000","W"
"10/1/2016","22:50:37","3190.510000","W"
"10/1/2016","22:50:38","3181.300000","W"
"10/1/2016","22:50:39","3181.300000","W"
"10/1/2016","22:50:40","3187.990000","W"
"10/1/2016","22:50:41","3196.410000","W"
"10/1/2016","22:50:42","3196.410000","W"
"10/1/2016","22:50:43","3683.390000","W"
"10/1/2016","22:50:44","3430.560000","W"
"10/1/2016","22:50:45","3430.560000","W"
"10/1/2016","22:50:46","3333.400000","W"
"10/1/2016","22:50:47","3259.150000","W"
"10/1/2016","22:50:48","3259.150000","W"
"10/1/2016","22:50:49","3093.670000","W"
"10/1/2016","22:50:50","3438.980000","W"
"10/1/2016","22:50:51","3438.980000","W"
"10/1/2016","22:50:52","3574.490000","W"
"10/1/2016","22:50:53","4552.310000","W"
"10/1/2016","22:50:54","4552.310000","W"
"10/1/2016","22:50:55","4726.120000","W"
"10/1/2016","22:50:56","4681.480000","W"
"10/1/2016","22:50:57","4681.480000","W"
"10/1/2016","22:50:58","4713.250000","W"
"10/1/2016","22:50:59","4725.730000","W"
"10/1/2016","22:51:00","4611.070000","W"
"10/1/2016","22:51:01","4611.070000","W"
"10/1/2016","22:51:02","4441.820000","W"
"10/1/2016","22:51:03","3789.140000","W"
"10/1/2016","22:51:04","3789.140000","W"
"10/1/2016","22:51:05","3565.810000","W"
"10/1/2016","22:51:06","3421.760000","W"
"10/1/2016","22:51:07","3421.760000","W"
"10/1/2016","22:51:08","3528.000000","W"
"10/1/2016","22:51:09","3517.980000","W"
"10/1/2016","22:51:10","3517.980000","W"
"10/1/2016","22:51:11","3698.960000","W"
"10/1/2016","22:51:12","3513.360000","W"
"10/1/2016","22:51:13","3513.360000","W"
"10/1/2016","22:51:14","3766.700000","W"
"10/1/2016","22:51:15","3747.420000","W"
"10/1/2016","22:51:16","3747.420000","W"
"10/1/2016","22:51:17","3608.360000","W"
"10/1/2016","22:51:18","3781.160000","W"
"10/1/2016","22:51:19","3781.160000","W"
"10/1/2016","22:51:20","3525.540000","W"
"10/1/2016","22:51:21","3531.970000","W"
"10/1/2016","22:51:22","3531.970000","W"
"10/1/2016","22:51:23","3570.520000","W"
"10/1/2016","22:51:24","3596.860000","W"
"10/1/2016","22:51:25","3596.860000","W"
"10/1/2016","22:51:26","3540.310000","W"
"10/1/2016","22:51:27","3604.370000","W"
"10/1/2016","22:51:28","3604.370000","W"
"10/1/2016","22:51:29","3545.530000","W"
"10/1/2016","22:51:30","3575.910000","W"
"10/1/2016","22:51:31","3690.240000","W"
"10/1/2016","22:51:32","3633.690000","W"
"10/1/2016","22:51:33","3660.010000","W"
"10/1/2016","22:51:34","3660.010000","W"
"10/1/2016","22:51:35","3593.410000","W"
"10/1/2016","22:51:36","3899.450000","W"
"10/1/2016","22:51:37","3899.450000","W"
"10/1/2016","22:51:38","3878.860000","W"
"10/1/2016","22:51:39","3914.590000","W"
"10/1/2016","22:51:40","3914.590000","W"
"10/1/2016","22:51:41","4218.080000","W"
"10/1/2016","22:51:42","4328.030000","W"
"10/1/2016","22:51:43","4064.490000","W"
"10/1/2016","22:51:44","4064.490000","W"
"10/1/2016","22:51:45","4197.170000","W"
"10/1/2016","22:51:46","3900.220000","W"
"10/1/2016","22:51:47","3900.220000","W"
"10/1/2016","22:51:48","3317.280000","W"
"10/1/2016","22:51:49","3376.200000","W"
"10/1/2016","22:51:50","3376.200000","W"
"10/1/2016","22:51:51","3505.850000","W"
"10/1/2016","22:51:52","3719.240000","W"
"10/1/2016","22:51:53","3719.240000","W"
"10/1/2016","22:51:54","3704.490000","W"
"10/1/2016","22:51:55","4042.220000","W"
"10/1/2016","22:51:56","4042.220000","W"
"10/1/2016","22:51:57","3864.060000","W"
"10/1/2016","22:51:58","3079.600000","W"
"10/1/2016","22:51:59","3079.600000","W"
"10/1/2016","22:52:00","2921.720000","W"
"10/1/2016","22:52:01","2938.300000","W"
"10/1/2016","22:52:02","2938.300000","W"
"10/1/2016","22:52:03","2918.400000","W"
"10/1/2016","22:52:04","2897.540000","W"
"10/1/2016","22:52:05","2897.540000","W"
"10/1/2016","22:52:06","2853.030000","W"
"10/1/2016","22:52:07","3014.840000","W"
"10/1/2016","22:52:08","3014.840000","W"
"10/1/2016","22:52:09","2844.870000","W"
"10/1/2016","22:52:10","2932.520000","W"
"10/1/2016","22:52:11","2932.520000","W"
"10/1/2016","22:52:12","2921.060000","W"
"10/1/2016","22:52:13","2941.220000","W"
"10/1/2016","22:52:14","2941.220000","W"
"10/1/2016","22:52:15","3078.070000","W"
"10/1/2016","22:52:16","3039.620000","W"
"10/1/2016","22:52:17","3039.620000","W"
"10/1/2016","22:52:18","3141.940000","W"
"10/1/2016","22:52:19","3037.220000","W"
"10/1/2016","22:52:20","3037.220000","W"
"10/1/2016","22:52:21","3192.860000","W"
"10/1/2016","22:52:22","3029.580000","W"
"10/1/2016","22:52:23","2749.230000","W"
"10/1/2016","22:52:24","2749.230000","W"
"10/1/2016","22:52:25","2718.340000","W"
"10/1/2016","22:52:26","2728.940000","W"
"10/1/2016","22:52:27","2728.940000","W"
"10/1/2016","22:52:28","2707.200000","W"
"10/1/2016","22:52:29","2696.440000","W"
"10/1/2016","22:52:30","2696.440000","W"
"10/1/2016","22:52:31","2747.060000","W"
"10/1/2016","22:52:32","2869.530000","W"
"10/1/2016","22:52:33","2869.530000","W"
"10/1/2016","22:52:34","2768.660000","W"
"10/1/2016","22:52:35","2707.090000","W"
"10/1/2016","22:52:36","2710.770000","W"
"10/1/2016","22:52:37","2710.770000","W"
"10/1/2016","22:52:38","2804.980000","W"
"10/1/2016","22:52:39","2807.990000","W"
"10/1/2016","22:52:40","2807.990000","W"
"10/1/2016","22:52:41","3195.320000","W"
"10/1/2016","22:52:42","2979.530000","W"
"10/1/2016","22:52:43","2979.530000","W"
"10/1/2016","22:52:44","2829.370000","W"
"10/1/2016","22:52:45","3105.200000","W"
"10/1/2016","22:52:46","3285.550000","W"
"10/1/2016","22:52:47","3285.550000","W"
"10/1/2016","22:52:48","3157.170000","W"
"10/1/2016","22:52:49","3285.100000","W"
"10/1/2016","22:52:50","3285.100000","W"
"10/1/2016","22:52:51","2704.920000","W"
"10/1/2016","22:52:52","2731.600000","W"
"10/1/2016","22:52:53","2731.600000","W"
"10/1/2016","22:52:54","2719.790000","W"
"10/1/2016","22:52:55","3018.760000","W"
"10/1/2016","22:52:56","3018.760000","W"
"10/1/2016","22:52:57","2818.480000","W"
"10/1/2016","22:52:58","2689.010000","W"
"10/1/2016","22:52:59","2689.010000","W"
"10/1/2016","22:53:00","2694.900000","W"
"10/1/2016","22:53:01","2696.720000","W"
"10/1/2016","22:53:02","2696.720000","W"
"10/1/2016","22:53:03","2685.300000","W"
"10/1/2016","22:53:04","2685.980000","W"
"10/1/2016","22:53:05","2685.980000","W"
"10/1/2016","22:53:06","2686.620000","W"
"10/1/2016","22:53:07","2690.090000","W"
"10/1/2016","22:53:08","2690.090000","W"
"10/1/2016","22:53:09","2681.320000","W"
"10/1/2016","22:53:10","2683.760000","W"
"10/1/2016","22:53:11","2683.760000","W"
"10/1/2016","22:53:12","2692.220000","W"
"10/1/2016","22:53:13","2685.660000","W"
"10/1/2016","22:53:14","2685.660000","W"
"10/1/2016","22:53:15","2697.190000","W"
"10/1/2016","22:53:16","2697.280000","W"
"10/1/2016","22:53:17","2697.280000","W"
"10/1/2016","22:53:18","2723.500000","W"
"10/1/2016","22:53:19","2879.060000","W"
"10/1/2016","22:53:20","2979.180000","W"
"10/1/2016","22:53:21","2979.180000","W"
"10/1/2016","22:53:22","2726.100000","W"
"10/1/2016","22:53:23","2726.100000","W"
"10/1/2016","22:53:24","2686.100000","W"
"10/1/2016","22:53:25","2679.740000","W"
"10/1/2016","22:53:26","2679.740000","W"
"10/1/2016","22:53:27","2681.360000","W"
"10/1/2016","22:53:28","2675.450000","W"
"10/1/2016","22:53:29","2675.450000","W"
"10/1/2016","22:53:30","2680.640000","W"
"10/1/2016","22:53:31","2678.270000","W"
"10/1/2016","22:53:32","2676.930000","W"
"10/1/2016","22:53:33","2676.930000","W"
"10/1/2016","22:53:34","2678.050000","W"
